seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr15	42264051	42265484	1434	*	47.1297	47.1297	1	overlapTSS	8	Promoter (<=1kb)	15	42190950	42264776	73827	2	ENSG00000103966	0	30844	EHD4	EH domain containing 4	0
chr11	65626175	65627694	1520	*	46.5108	47.1302	2	overlapTSS	8	Promoter (1-2kb)	11	65624597	65635124	10528	1	ENSG00000172732	1578	80198	MUS81	MUS81 structure-specific endonuclease subunit	1578
chr17	43224998	43226555	1558	*	45.808	47.1302	3	overlapTSS	8	Promoter (<=1kb)	17	43224684	43229468	4785	1	ENSG00000186834	314	10614	HEXIM1	HEXIM P-TEFb complex subunit 1	314
chr3	49044159	49045728	1570	*	46.7958	47.1307	6	overlapTSS	8	Promoter (<=1kb)	3	49044495	49053386	8892	1	ENSG00000178252	0	11180	WDR6	WD repeat domain 6	0
chr15	73925102	73926661	1560	*	47.1322	47.1322	0	not	8	Promoter (<=1kb)	15	73852355	73926475	74121	2	ENSG00000156642	0	27020	NPTN	neuroplastin	0
chr5	170805516	170806835	1320	*	47.1335	47.1335	0	not	8	Distal Intergenic	5	170813660	170813764	105	2	ENSG00000264249	6929	100500831	MIR3912	microRNA 3912	6929
chr9	6645052	6646553	1502	*	46.1814	47.1336	1	overlapTSS	8	Promoter (<=1kb)	9	6532464	6645650	113187	2	ENSG00000178445	0	2731	GLDC	glycine decarboxylase	0
chr2	237475887	237477414	1528	*	46.4989	47.134	1	overlapTSS	8	Promoter (<=1kb)	2	237476430	237491001	14572	1	ENSG00000144476	0	57007	ACKR3	atypical chemokine receptor 3	0
chr1	114471616	114473155	1540	*	46.5907	47.1364	6	overlapTSS	8	Promoter (<=1kb)	1	114471814	114520426	48613	1	ENSG00000163349	0	204851	HIPK1	homeodomain interacting protein kinase 1	0
chr1	142537821	142539392	1572	*	46.1767	47.1366	0	not	8	Distal Intergenic	1	142553293	142559170	5878	1	ENSG00000227552	-13901	NA	NA	NA	13901
chr14	101294106	101295329	1224	*	47.1387	47.1387	17	overlapTSS	8	Promoter (<=1kb)	14	101295066	101295537	472	2	ENSG00000267918	208	NA	NA	NA	208
chr1	1239439	1240998	1560	*	46.5614	47.1449	0	not	8	5' UTR	1	1243947	1247057	3111	1	ENSG00000169972	-2949	126789	PUSL1	pseudouridine synthase like 1	2949
chr11	64901176	64902715	1540	*	46.1394	47.1505	0	not	8	Promoter (<=1kb)	11	64889252	64902004	12753	2	ENSG00000162298	0	84447	SYVN1	synoviolin 1	0
chr1	8938393	8939974	1582	*	45.7608	47.1508	1	overlapTSS	8	Promoter (<=1kb)	1	8921061	8939308	18248	2	ENSG00000074800	0	2023	ENO1	enolase 1	0
chr16	576725	578310	1586	*	46.7369	47.1513	2	overlapTSS	8	Promoter (<=1kb)	16	577717	604636	26920	1	ENSG00000103326	0	6650	CAPN15	calpain 15	0
chr4	113444337	113445798	1462	*	46.6228	47.1541	0	not	8	Intron (ENST00000504009/ENSG00000249509, intron 1 of 3)	4	113451527	113451828	302	2	ENSG00000248439	6030	NA	NA	NA	6030
chr4	1581371	1582928	1558	*	46.5688	47.1558	0	not	8	Promoter (<=1kb)	4	1575789	1581980	6192	2	ENSG00000244459	0	NA	NA	NA	0
chr19	17665782	17667211	1430	*	47.1579	47.1579	1	overlapTSS	8	Promoter (<=1kb)	19	17666403	17693971	27569	1	ENSG00000130309	0	79709	COLGALT1	collagen beta(1-O)galactosyltransferase 1	0
chr1	183440718	183442297	1580	*	46.6134	47.1582	6	overlapTSS	8	Promoter (<=1kb)	1	183441351	183567381	126031	1	ENSG00000116698	0	9887	SMG7	SMG7 nonsense mediated mRNA decay factor	0
chr2	203498970	203500315	1346	*	46.9262	47.16	1	overlapTSS	8	Promoter (<=1kb)	2	203499901	203634480	134580	1	ENSG00000138439	0	150864	FAM117B	family with sequence similarity 117 member B	0
chr2	111489505	111490824	1320	*	47.161	47.161	3	overlapTSS	8	Promoter (<=1kb)	2	111490150	111875799	385650	1	ENSG00000153093	0	55289	ACOXL	acyl-CoA oxidase like	0
chr12	120524491	120525640	1150	*	47.1631	47.1631	0	not	8	Intron (ENST00000397558/ENSG00000135127, intron 7 of 8)	12	120494839	120494984	146	1	ENSG00000255575	29652	NA	NA	NA	29652
chr5	122109987	122111546	1560	*	47.1638	47.1638	3	overlapTSS	8	Promoter (<=1kb)	5	122110691	122165803	55113	1	ENSG00000205302	0	6643	SNX2	sorting nexin 2	0
chrX	48379464	48380879	1416	*	47.1669	47.1669	2	overlapTSS	8	Promoter (<=1kb)	23	48379546	48387104	7559	1	ENSG00000147155	0	10682	EBP	EBP cholestenol delta-isomerase	0
chr17	79848965	79850402	1438	*	47.1677	47.1677	20	overlapTSS	8	Promoter (<=1kb)	17	79845713	79849462	3750	2	ENSG00000183684	0	10189	ALYREF	Aly/REF export factor	0
chr16	12069841	12071258	1418	*	47.1689	47.1689	2	overlapTSS	8	Promoter (<=1kb)	16	12070594	12668146	597553	1	ENSG00000048471	0	92017	SNX29	sorting nexin 29	0
chr13	100258356	100259515	1160	*	47.1696	47.1696	3	overlapTSS	8	Promoter (<=1kb)	13	100258919	100549387	290469	1	ENSG00000125246	0	171425	CLYBL	citrate lyase beta like	0
chr2	232535484	232537051	1568	*	46.0481	47.1705	0	not	8	Distal Intergenic	2	232510711	232510984	274	2	ENSG00000239202	-24500	NA	NA	NA	24500
chr10	104952222	104953765	1544	*	47.1736	47.1736	0	not	8	Promoter (<=1kb)	10	104845940	104953056	107117	2	ENSG00000076685	0	22978	NT5C2	5'-nucleotidase, cytosolic II	0
chr16	69599084	69600383	1300	*	47.1744	47.1744	4	overlapTSS	8	Promoter (<=1kb)	16	69599711	69599771	61	2	ENSG00000223109	0	100302119	MIR1538	microRNA 1538	0
chr2	152117515	152118576	1062	*	47.1766	47.1766	1	overlapTSS	8	Promoter (<=1kb)	2	152104454	152118393	13940	2	ENSG00000184898	0	375287	RBM43	RNA binding motif protein 43	0
chr1	150848420	150849955	1536	*	46.6401	47.1789	0	not	8	Promoter (<=1kb)	1	150782181	150849244	67064	2	ENSG00000143437	0	405	ARNT	aryl hydrocarbon receptor nuclear translocator	0
chr11	67070379	67071960	1582	*	45.899	47.1791	3	overlapTSS	8	Promoter (<=1kb)	11	67070919	67080078	9160	1	ENSG00000172830	0	54961	SSH3	slingshot protein phosphatase 3	0
chr6	29600147	29601390	1244	*	47.1799	47.1799	0	not	8	Promoter (<=1kb)	6	29523406	29601753	78348	2	ENSG00000204681	363	2550	GABBR1	gamma-aminobutyric acid type B receptor subunit 1	363
chr11	3875717	3877286	1570	*	47.0987	47.1838	6	overlapTSS	8	Promoter (<=1kb)	11	3875757	4114439	238683	1	ENSG00000167323	0	6786	STIM1	stromal interaction molecule 1	0
chr12	122063688	122065069	1382	*	47.1862	47.1862	1	overlapTSS	8	Promoter (<=1kb)	12	122064455	122080583	16129	1	ENSG00000182500	0	NA	NA	NA	0
chr7	409405	410922	1518	*	46.9494	47.1882	0	not	8	Distal Intergenic	7	419325	422678	3354	1	ENSG00000249574	-8403	442497	LOC442497	uncharacterized LOC442497	8403
chr1	234039798	234041261	1464	*	47.1897	47.1897	2	overlapTSS	8	Promoter (<=1kb)	1	234040679	234460262	419584	1	ENSG00000183780	0	148641	SLC35F3	solute carrier family 35 member F3	0
chr11	64609513	64611098	1586	*	45.6615	47.1902	0	not	8	Promoter (<=1kb)	11	64590859	64612041	21183	2	ENSG00000171219	943	55561	CDC42BPG	CDC42 binding protein kinase gamma	943
chr19	15343300	15344825	1526	*	46.34	47.191	1	overlapTSS	8	Promoter (<=1kb)	19	15337730	15344246	6517	2	ENSG00000105131	0	79852	EPHX3	epoxide hydrolase 3	0
chr6	32121066	32122615	1550	*	46.2897	47.1944	8	overlapTSS	8	Promoter (<=1kb)	6	32116136	32122150	6015	2	ENSG00000204314	0	80863	PRRT1	proline rich transmembrane protein 1	0
chr4	1003259	1004090	832	*	47.0519	47.1948	3	overlapTSS	8	Promoter (<=1kb)	4	1003724	1020685	16962	1	ENSG00000127418	0	53834	FGFRL1	fibroblast growth factor receptor like 1	0
chr6	44184500	44186077	1578	*	45.8363	47.1955	6	overlapTSS	8	Promoter (<=1kb)	6	44184676	44185973	1298	1	ENSG00000262179	0	101929726	MYMX	myomixer, myoblast fusion factor	0
chr13	29292234	29293771	1538	*	46.9233	47.197	0	not	8	Promoter (<=1kb)	13	29274201	29293107	18907	2	ENSG00000139508	0	283537	SLC46A3	solute carrier family 46 member 3	0
chr9	130330883	130332024	1142	*	47.2013	47.2013	0	not	8	5' UTR	9	130267618	130341268	73651	2	ENSG00000136830	9244	64855	NIBAN2	niban apoptosis regulator 2	9244
chr8	136468732	136470311	1580	*	46.9225	47.2037	3	overlapTSS	8	Promoter (<=1kb)	8	136469700	136668965	199266	1	ENSG00000131773	0	10656	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3	0
chr2	8821046	8822621	1576	*	47.0242	47.2082	2	overlapTSS	8	Promoter (<=1kb)	2	8806766	8821993	15228	2	ENSG00000235092	0	NA	NA	NA	0
chr11	18343195	18344742	1548	*	47.1096	47.2087	3	overlapTSS	8	Promoter (<=1kb)	11	18300223	18343745	43523	2	ENSG00000110756	0	11234	HPS5	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2	0
chr7	65564191	65565598	1408	*	47.2097	47.2097	0	not	8	Intron (ENST00000450043/ENSG00000249319, intron 7 of 11)	7	65552756	65617228	64473	1	ENSG00000249319	11435	NA	NA	NA	11435
chr12	7071562	7073145	1584	*	45.3612	47.2103	9	overlapTSS	8	Promoter (<=1kb)	12	7072408	7105520	33113	1	ENSG00000126749	0	10436	EMG1	EMG1 N1-specific pseudouridine methyltransferase	0
chr6	71664983	71666552	1570	*	46.0672	47.2112	0	not	8	Promoter (<=1kb)	6	71566382	71666741	100360	2	ENSG00000112309	189	135152	B3GAT2	beta-1,3-glucuronyltransferase 2	189
chr10	135137479	135138722	1244	*	47.2133	47.2133	2	overlapTSS	8	Promoter (<=1kb)	10	135137576	135138249	674	2	ENSG00000270235	0	NA	NA	NA	0
chr1	229477580	229479053	1474	*	47.214	47.214	0	not	8	Promoter (<=1kb)	1	229456758	229479041	22284	2	ENSG00000154429	0	126731	CCSAP	centriole, cilia and spindle associated protein	0
chr1	28051828	28053333	1506	*	46.91	47.2158	7	overlapTSS	8	Promoter (<=1kb)	1	28052490	28089633	37144	1	ENSG00000009780	0	199870	FAM76A	family with sequence similarity 76 member A	0
chr4	73763217	73764782	1566	*	46.6315	47.2178	0	not	8	Distal Intergenic	4	73830895	73831020	126	1	ENSG00000252955	-66113	NA	NA	NA	66113
chr11	534994	536235	1242	*	47.2242	47.2246	1	overlapTSS	8	Promoter (1-2kb)	11	532242	537287	5046	2	ENSG00000174775	1052	3265	HRAS	HRas proto-oncogene, GTPase	1052
chr1	45964911	45966488	1578	*	47.2123	47.226	2	overlapTSS	8	Promoter (<=1kb)	1	45965725	45976739	11015	1	ENSG00000132763	0	25974	MMACHC	metabolism of cobalamin associated C	0
chr16	87425010	87426577	1568	*	47.1437	47.2288	2	overlapTSS	8	Promoter (<=1kb)	16	87360593	87425748	65156	2	ENSG00000103264	0	79791	FBXO31	F-box protein 31	0
chr9	86321964	86323505	1542	*	46.6398	47.2292	1	overlapTSS	8	Promoter (<=1kb)	9	86274878	86323118	48241	2	ENSG00000135018	0	29979	UBQLN1	ubiquilin 1	0
chr21	46293091	46294316	1226	*	47.2302	47.2302	0	not	8	Promoter (<=1kb)	21	46269500	46293752	24253	2	ENSG00000183255	0	754	PTTG1IP	PTTG1 interacting protein	0
chr12	98986831	98988388	1558	*	46.5681	47.2312	9	overlapTSS	8	Promoter (<=1kb)	12	98987369	98995946	8578	1	ENSG00000075415	0	5250	SLC25A3	solute carrier family 25 member 3	0
chr2	74734052	74735589	1538	*	46.4985	47.2411	1	overlapTSS	8	Promoter (<=1kb)	2	74732170	74735707	3538	2	ENSG00000115289	118	84759	PCGF1	polycomb group ring finger 1	118
chr3	100052958	100054533	1576	*	46.0902	47.2414	1	overlapTSS	8	Promoter (<=1kb)	3	100053545	100075710	22166	1	ENSG00000114021	0	56954	NIT2	nitrilase family member 2	0
chr11	65264334	65265795	1462	*	46.6305	47.2425	2	overlapTSS	8	Promoter (<=1kb)	11	65265233	65273940	8708	1	ENSG00000251562	0	378938	MALAT1	metastasis associated lung adenocarcinoma transcript 1	0
chr14	102605251	102606836	1586	*	46.2222	47.2465	9	overlapTSS	8	Promoter (<=1kb)	14	102547075	102606036	58962	2	ENSG00000080824	0	3320	HSP90AA1	heat shock protein 90 alpha family class A member 1	0
chr10	14995316	14996901	1586	*	46.9808	47.2473	0	not	8	Promoter (<=1kb)	10	14939358	14996431	57074	2	ENSG00000152457	0	64421	DCLRE1C	DNA cross-link repair 1C	0
chr4	101110928	101112513	1586	*	46.3414	47.248	1	overlapTSS	8	Promoter (<=1kb)	4	101107027	101111939	4913	2	ENSG00000145358	0	115265	DDIT4L	DNA damage inducible transcript 4 like	0
chr5	1181234	1182593	1360	*	47.2521	47.2521	0	not	8	Distal Intergenic	5	1173256	1178720	5465	2	ENSG00000249201	-2514	101928857	CTD-3080P12.3	uncharacterized LOC101928857	2514
chr19	4181929	4182940	1012	*	47.2599	47.2599	1	overlapTSS	8	Promoter (<=1kb)	19	4174106	4182601	8496	2	ENSG00000077463	0	51548	SIRT6	sirtuin 6	0
chr9	2015111	2016692	1582	*	45.9387	47.2633	8	overlapTSS	8	Promoter (<=1kb)	9	2015342	2193624	178283	1	ENSG00000080503	0	6595	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	0
chr6	13711517	13712836	1320	*	47.2655	47.2655	0	not	8	Promoter (<=1kb)	6	13621730	13711796	90067	2	ENSG00000010017	0	10048	RANBP9	RAN binding protein 9	0
chr10	99205106	99206667	1562	*	46.8433	47.2663	7	overlapTSS	8	Promoter (<=1kb)	10	99205927	99217127	11201	1	ENSG00000171307	0	84287	ZDHHC16	zinc finger DHHC-type containing 16	0
chr4	113669411	113670842	1432	*	46.7374	47.2675	0	not	8	Distal Intergenic	4	113676973	113677073	101	2	ENSG00000202536	6231	NA	NA	NA	6231
chr7	107642807	107644322	1516	*	45.8131	47.2689	0	not	8	Promoter (<=1kb)	7	107564244	107643700	79457	2	ENSG00000091136	0	3912	LAMB1	laminin subunit beta 1	0
chr16	4302981	4304562	1582	*	46.6927	47.2703	0	not	8	Promoter (<=1kb)	16	4295826	4303790	7965	2	ENSG00000262468	0	NA	NA	NA	0
chr6	41862348	41863737	1390	*	47.2711	47.2711	0	not	8	Promoter (<=1kb)	6	41757634	41863099	105466	2	ENSG00000164663	0	25862	USP49	ubiquitin specific peptidase 49	0
chr14	96857426	96858983	1558	*	47.2732	47.2732	2	overlapTSS	8	Promoter (<=1kb)	14	96858448	96955764	97317	1	ENSG00000140057	0	122481	AK7	adenylate kinase 7	0
chr14	50998698	50999889	1192	*	47.2736	47.2736	1	overlapTSS	8	Promoter (<=1kb)	14	50999227	51099786	100560	1	ENSG00000198513	0	51062	ATL1	atlastin GTPase 1	0
chr2	48667213	48668678	1466	*	47.2764	47.2764	4	overlapTSS	8	Promoter (<=1kb)	2	48667737	48742525	74789	1	ENSG00000162869	0	129285	PPP1R21	protein phosphatase 1 regulatory subunit 21	0
chr2	10091273	10092188	916	*	47.2793	47.2793	1	overlapTSS	8	5' UTR	2	10085341	10142411	57071	1	ENSG00000134317	5932	29841	GRHL1	grainyhead like transcription factor 1	5932
chr1	101360601	101362170	1570	*	46.6694	47.2794	3	overlapTSS	8	Promoter (<=1kb)	1	101337943	101361554	23612	2	ENSG00000162694	0	2135	EXTL2	exostosin like glycosyltransferase 2	0
chr19	17357961	17359498	1538	*	45.6502	47.285	2	overlapTSS	8	Promoter (1-2kb)	19	17342692	17356749	14058	2	ENSG00000160113	-1212	2063	NR2F6	nuclear receptor subfamily 2 group F member 6	1212
chr11	44586138	44587705	1568	*	47.0991	47.2884	2	overlapTSS	8	Promoter (<=1kb)	11	44585977	44641913	55937	1	ENSG00000085117	161	3732	CD82	CD82 molecule	161
chr9	77642791	77644372	1582	*	46.7827	47.2888	0	not	8	Promoter (<=1kb)	9	77595936	77643339	47404	2	ENSG00000156017	0	138199	CARNMT1	carnosine N-methyltransferase 1	0
chr5	10563852	10564719	868	*	47.2891	47.2891	1	overlapTSS	8	Promoter (<=1kb)	5	10564442	10650308	85867	1	ENSG00000164236	0	651746	ANKRD33B	ankyrin repeat domain 33B	0
chr12	6832637	6833938	1302	*	47.2922	47.2922	8	overlapTSS	8	Promoter (<=1kb)	12	6832907	6841041	8135	1	ENSG00000111652	0	50813	COPS7A	COP9 signalosome subunit 7A	0
chr6	43196712	43197787	1076	*	47.2958	47.2958	0	not	8	Promoter (<=1kb)	6	43193367	43197222	3856	2	ENSG00000112667	0	10591	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	0
chr3	42622986	42624269	1284	*	47.2962	47.2962	1	overlapTSS	8	Promoter (<=1kb)	3	42623332	42636606	13275	1	ENSG00000008324	0	51188	SS18L2	SS18 like 2	0
chr20	17662256	17663827	1572	*	47.2345	47.3003	0	not	8	Promoter (<=1kb)	20	17594323	17662940	68618	2	ENSG00000125844	0	6238	RRBP1	ribosome binding protein 1	0
chr3	146261840	146263003	1164	*	47.3008	47.3008	0	not	8	Promoter (<=1kb)	3	146232967	146262651	29685	2	ENSG00000188313	0	5359	PLSCR1	phospholipid scramblase 1	0
chr12	10364522	10366081	1560	*	46.147	47.3024	11	overlapTSS	8	Promoter (<=1kb)	12	10365057	10375727	10671	1	ENSG00000139112	0	23710	GABARAPL1	GABA type A receptor associated protein like 1	0
chr9	139968096	139969655	1560	*	46.7342	47.3057	0	not	8	Distal Intergenic	9	139971953	139978991	7039	1	ENSG00000197355	-2298	91373	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1	2298
chr6	146135102	146136527	1426	*	46.8172	47.3061	3	overlapTSS	8	Promoter (<=1kb)	6	146114638	146135889	21252	2	ENSG00000118496	0	84085	FBXO30	F-box protein 30	0
chr13	114017210	114018763	1554	*	46.9126	47.3085	0	not	8	Promoter (<=1kb)	13	113978505	114018446	39942	2	ENSG00000139835	0	79774	GRTP1	growth hormone regulated TBC protein 1	0
chr17	43971238	43972425	1188	*	47.312	47.312	8	overlapTSS	8	Promoter (<=1kb)	17	43971748	44105700	133953	1	ENSG00000186868	0	4137	MAPT	microtubule associated protein tau	0
chr7	98476066	98477651	1586	*	46.1039	47.3157	5	overlapTSS	8	Promoter (<=1kb)	7	98475556	98610866	135311	1	ENSG00000196367	510	8295	TRRAP	transformation/transcription domain associated protein	510
chr4	87927520	87929071	1552	*	46.7899	47.316	2	overlapTSS	8	5' UTR	4	87870818	87871276	459	2	ENSG00000235043	-56244	NA	NA	NA	56244
chr9	123476101	123477686	1586	*	46.6989	47.3214	0	not	8	Promoter (<=1kb)	9	123363091	123476748	113658	2	ENSG00000106780	0	1955	MEGF9	multiple EGF like domains 9	0
chr8	146016972	146018409	1438	*	46.7325	47.3234	4	overlapTSS	8	Promoter (<=1kb)	8	146015150	146017972	2823	2	ENSG00000161016	0	6132	RPL8	ribosomal protein L8	0
chrX	48886635	48888218	1584	*	47.1899	47.3246	1	overlapTSS	8	3' UTR	23	48886242	48901012	14771	2	ENSG00000068323	12794	7030	TFE3	transcription factor binding to IGHM enhancer 3	12794
chr19	50393214	50394367	1154	*	47.3293	47.3293	4	overlapTSS	8	Promoter (1-2kb)	19	50391432	50391487	56	1	ENSG00000263462	1782	NA	NA	NA	1782
chr1	23494811	23495874	1064	*	47.3339	47.3339	0	not	8	5' UTR	1	23490446	23490546	101	1	ENSG00000252578	4365	NA	NA	NA	4365
chr8	61626153	61627712	1560	*	47.334	47.334	0	not	8	Intron (ENST00000423902/ENSG00000171316, intron 1 of 37)	8	61591337	61779465	188129	1	ENSG00000171316	34816	55636	CHD7	chromodomain helicase DNA binding protein 7	34816
chr2	172379327	172380752	1426	*	47.3362	47.3362	3	overlapTSS	8	Promoter (<=1kb)	2	172378757	172414643	35887	1	ENSG00000071967	570	79901	CYBRD1	cytochrome b reductase 1	570
chr4	8862048	8863313	1266	*	47.3368	47.3368	1	overlapTSS	8	Promoter (<=1kb)	4	8860441	8862553	2113	2	ENSG00000258507	0	NA	NA	NA	0
chr2	55366691	55368174	1484	*	47.272	47.3372	0	not	8	Distal Intergenic	2	55199325	55339757	140433	2	ENSG00000115310	-26934	57142	RTN4	reticulon 4	26934
chr20	48631987	48633376	1390	*	47.3391	47.3391	0	not	8	Distal Intergenic	20	48657253	48658041	789	2	ENSG00000231265	24665	NA	NA	NA	24665
chr7	76021687	76023114	1428	*	47.3392	47.3392	0	not	8	Exon (ENST00000492979/ENSG00000146700, exon 1 of 3)	7	76026835	76071388	44554	1	ENSG00000188372	-3721	7784	ZP3	zona pellucida glycoprotein 3	3721
chrX	154443820	154445401	1582	*	47.3392	47.3392	1	overlapTSS	8	Promoter (1-2kb)	23	154441199	154441916	718	2	ENSG00000224978	-1904	NA	NA	NA	1904
chrX	149106239	149107792	1554	*	46.5583	47.3407	2	overlapTSS	8	Promoter (<=1kb)	23	149097745	149107029	9285	2	ENSG00000197021	0	541578	CXorf40B	chromosome X open reading frame 40B	0
chr14	20810727	20812304	1578	*	46.5803	47.3414	5	overlapTSS	8	Promoter (<=1kb)	14	20811741	20826064	14324	1	ENSG00000129484	0	10038	PARP2	poly(ADP-ribose) polymerase 2	0
chr4	1107003	1108244	1242	*	47.343	47.343	1	overlapTSS	8	Promoter (<=1kb)	4	1050038	1107350	57313	2	ENSG00000178222	0	285498	RNF212	ring finger protein 212	0
chr7	100797070	100798569	1500	*	47.3465	47.3465	2	overlapTSS	8	Promoter (<=1kb)	7	100797678	100804877	7200	1	ENSG00000106367	0	1174	AP1S1	adaptor related protein complex 1 subunit sigma 1	0
chr19	6752099	6753674	1576	*	46.7392	47.3485	2	overlapTSS	8	Promoter (<=1kb)	19	6748304	6751478	3175	2	ENSG00000269680	-621	NA	NA	NA	621
chr19	34971937	34972972	1036	*	47.3565	47.3565	1	overlapTSS	8	Promoter (<=1kb)	19	34971874	34997258	25385	1	ENSG00000142279	63	126374	WTIP	WT1 interacting protein	63
chr6	110011537	110013108	1572	*	46.884	47.361	1	overlapTSS	8	Promoter (<=1kb)	6	110012499	110146631	134133	1	ENSG00000112367	0	9896	FIG4	FIG4 phosphoinositide 5-phosphatase	0
chr1	179333800	179335365	1566	*	46.4249	47.3614	3	overlapTSS	8	Promoter (<=1kb)	1	179334855	179523870	189016	1	ENSG00000162779	0	126859	AXDND1	axonemal dynein light chain domain containing 1	0
chr1	20812867	20813950	1084	*	47.3617	47.3617	0	not	8	Promoter (<=1kb)	1	20808884	20812713	3830	2	ENSG00000162545	-154	55450	CAMK2N1	calcium/calmodulin dependent protein kinase II inhibitor 1	154
chr1	1822297	1823368	1072	*	47.3629	47.3629	1	overlapTSS	8	Promoter (<=1kb)	1	1716729	1822495	105767	2	ENSG00000078369	0	2782	GNB1	G protein subunit beta 1	0
chr8	118532283	118533848	1566	*	47.0595	47.3662	2	overlapTSS	8	Promoter (<=1kb)	8	118532952	118552501	19550	1	ENSG00000164758	0	90390	MED30	mediator complex subunit 30	0
chr5	139080211	139081758	1548	*	47.1515	47.3673	0	not	8	Intron (ENST00000515296/ENSG00000249526, intron 2 of 5)	5	139097570	139097675	106	2	ENSG00000200756	15917	NA	NA	NA	15917
chr8	13133460	13134935	1476	*	47.3686	47.3686	0	not	8	5' UTR	8	13196083	13200263	4181	1	ENSG00000253932	-61148	NA	NA	NA	61148
chr7	100302876	100304409	1534	*	46.915	47.3737	1	overlapTSS	8	Promoter (<=1kb)	7	100303676	100305118	1443	1	ENSG00000172336	0	10248	POP7	POP7 homolog, ribonuclease P/MRP subunit	0
chr17	79212468	79213835	1368	*	47.3751	47.3751	1	overlapTSS	8	Promoter (<=1kb)	17	79202077	79212891	10815	2	ENSG00000167302	0	146705	TEPSIN	TEPSIN adaptor related protein complex 4 accessory protein	0
chr17	81008951	81010304	1354	*	47.3754	47.3754	0	not	8	Promoter (<=1kb)	17	80900031	81009686	109656	2	ENSG00000175711	0	146712	B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1	0
chr7	36428604	36430181	1578	*	46.6709	47.3755	2	overlapTSS	8	Promoter (<=1kb)	7	36429415	36493400	63986	1	ENSG00000011426	0	54443	ANLN	anillin actin binding protein	0
chr13	42622131	42623698	1568	*	46.6987	47.3848	2	overlapTSS	8	5' UTR	13	42617863	42618383	521	2	ENSG00000231530	-3748	NA	NA	NA	3748
