seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr1	43199063	43200472	1410	*	35.6599	35.6647	3	overlapTSS	6	3' UTR	1	43198764	43205925	7162	2	ENSG00000164007	5453	149461	CLDN19	claudin 19	5453
chr8	142374281	142375498	1218	*	35.6647	35.6647	0	not	6	Promoter (1-2kb)	8	142366600	142377367	10768	2	ENSG00000204882	1869	2843	GPR20	G protein-coupled receptor 20	1869
chr11	62305251	62306512	1262	*	35.6652	35.6652	1	overlapTSS	6	Promoter (<=1kb)	11	62304784	62309490	4707	1	ENSG00000250659	467	NA	NA	NA	467
chr1	9196608	9197929	1322	*	35.6654	35.6654	0	not	6	Distal Intergenic	1	9160364	9189229	28866	2	ENSG00000180758	-7379	80045	GPR157	G protein-coupled receptor 157	7379
chr9	137536383	137537530	1148	*	35.6662	35.6662	0	not	6	Intron (ENST00000371817/ENSG00000130635, intron 1 of 65)	9	137533620	137736686	203067	1	ENSG00000130635	2763	1289	COL5A1	collagen type V alpha 1 chain	2763
chr1	151681373	151682808	1436	*	35.6665	35.6665	2	overlapTSS	6	Promoter (<=1kb)	1	151682909	151702281	19373	1	ENSG00000178796	-101	284485	RIIAD1	regulatory subunit of type II PKA R-subunit domain containing 1	101
chr7	128020606	128022171	1566	*	34.9143	35.6667	0	not	6	Distal Intergenic	7	127990379	128001739	11361	2	ENSG00000224940	-18867	401399	PRRT4	proline rich transmembrane protein 4	18867
chr16	74770217	74771164	948	*	35.6669	35.6669	0	not	6	Intron (ENST00000219368/ENSG00000103089, intron 2 of 6)	16	74781109	74781209	101	1	ENSG00000263661	-9945	NA	NA	NA	9945
chr9	131798092	131799569	1478	*	35.6673	35.6673	1	overlapTSS	6	Promoter (<=1kb)	9	131798900	131834361	35462	1	ENSG00000148343	0	84895	MIGA2	mitoguardin 2	0
chr9	100934720	100935745	1026	*	35.6692	35.6692	0	not	6	5' UTR	9	100883257	100954922	71666	2	ENSG00000106789	19177	7464	CORO2A	coronin 2A	19177
chr1	45075410	45076499	1090	*	35.6694	35.6694	0	not	6	Intron (ENST00000355387/ENSG00000187147, intron 2 of 14)	1	45100910	45140227	39318	2	ENSG00000126106	63728	79639	TMEM53	transmembrane protein 53	63728
chr10	75936016	75936895	880	*	35.671	35.671	4	overlapTSS	6	5' UTR	10	75910960	76469061	558102	1	ENSG00000156110	25056	132	ADK	adenosine kinase	25056
chr15	90005295	90006610	1316	*	35.6717	35.6717	0	not	6	Intron (ENST00000544600/ENSG00000140519, intron 9 of 9)	15	89998680	90039844	41165	2	ENSG00000140519	33234	51458	RHCG	Rh family C glycoprotein	33234
chr11	44964251	44965526	1276	*	35.6726	35.6727	0	not	6	5' UTR	11	44907454	44972840	65387	2	ENSG00000175274	7314	9537	TP53I11	tumor protein p53 inducible protein 11	7314
chr16	89258576	89259749	1174	*	35.6735	35.6735	0	not	6	Exon (ENST00000289746/ENSG00000129910, exon 11 of 14)	16	89262406	89268072	5667	2	ENSG00000259803	8323	146429	SLC22A31	solute carrier family 22 member 31	8323
chr7	75915729	75916630	902	*	35.6735	35.6735	1	overlapTSS	6	Promoter (1-2kb)	7	75918108	75918371	264	1	ENSG00000263569	-1478	NA	NA	NA	1478
chr4	128885855	128886968	1114	*	35.6736	35.6736	5	overlapTSS	6	Promoter (<=1kb)	4	128886461	128960866	74406	1	ENSG00000164074	0	80167	ABHD18	abhydrolase domain containing 18	0
chr11	75273539	75275068	1530	*	34.6388	35.6748	4	overlapTSS	6	Promoter (<=1kb)	11	75273101	75283828	10728	1	ENSG00000149257	438	871	SERPINH1	serpin family H member 1	438
chr3	112959665	112961240	1576	*	35.3572	35.6758	0	not	6	Intron (ENST00000464546/ENSG00000144857, intron 2 of 3)	3	112929850	113006303	76454	1	ENSG00000144857	29815	91653	BOC	BOC cell adhesion associated, oncogene regulated	29815
chr11	57614552	57615695	1144	*	35.6777	35.6777	0	not	6	Distal Intergenic	11	57633770	57634751	982	2	ENSG00000255303	19056	NA	NA	NA	19056
chr17	62023715	62024966	1252	*	35.6781	35.6781	0	not	6	Exon (ENST00000435607/ENSG00000007314, exon 18 of 24)	17	62006100	62009714	3615	2	ENSG00000007312	-14001	974	CD79B	CD79b molecule	14001
chr3	13548825	13549902	1078	*	35.6748	35.6792	0	not	6	Distal Intergenic	3	13573824	13679922	106099	1	ENSG00000163520	-23922	2199	FBLN2	fibulin 2	23922
chr7	150080561	150081712	1152	*	35.68	35.68	1	overlapTSS	6	Promoter (<=1kb)	7	150076943	150080973	4031	2	ENSG00000239377	0	NA	NA	NA	0
chr19	13936225	13937458	1234	*	35.6807	35.6807	1	overlapTSS	6	Exon (ENST00000254323/ENSG00000132003, exon 11 of 13)	19	13945330	13947173	1844	2	ENSG00000267519	9715	NA	NA	NA	9715
chr2	234700684	234702051	1368	*	35.6776	35.6812	0	not	6	Exon (ENST00000389758/ENSG00000185038, exon 6 of 42)	2	234684370	234742069	57700	1	ENSG00000185038	16314	339766	MROH2A	maestro heat like repeat family member 2A	16314
chr7	55809321	55810432	1112	*	35.6818	35.6818	0	not	6	Distal Intergenic	7	55804472	55807289	2818	1	ENSG00000237799	4849	NA	NA	NA	4849
chr17	43594	44697	1104	*	35.6828	35.6828	0	not	6	Distal Intergenic	17	33615	41378	7764	2	ENSG00000273172	-2216	NA	NA	NA	2216
chr2	71191475	71192572	1098	*	35.6837	35.6837	1	overlapTSS	6	Promoter (<=1kb)	2	71192701	71192995	295	1	ENSG00000241159	-129	NA	NA	NA	129
chr1	149988864	149989939	1076	*	35.6878	35.6878	0	not	6	Distal Intergenic	1	149909705	149982625	72921	2	ENSG00000163113	-6239	NA	NA	NA	6239
chr18	34954395	34955534	1140	*	35.6882	35.6882	0	not	6	Intron (ENST00000334919/ENSG00000101489, intron 2 of 11)	18	34853669	34856535	2867	1	ENSG00000267202	100726	105372068	LOC105372068	uncharacterized LOC105372068	100726
chr20	44633244	44634213	970	*	35.6893	35.6893	0	not	6	Distal Intergenic	20	44637547	44645200	7654	1	ENSG00000100985	-3334	4318	MMP9	matrix metallopeptidase 9	3334
chr15	41164016	41165189	1174	*	35.6618	35.6899	2	overlapTSS	6	Promoter (1-2kb)	15	41164412	41166487	2076	2	ENSG00000104140	1298	171177	RHOV	ras homolog family member V	1298
chr12	52550245	52551248	1004	*	35.6916	35.6916	0	not	6	Distal Intergenic	12	52562780	52585784	23005	2	ENSG00000167767	34536	144501	KRT80	keratin 80	34536
chr22	46507794	46508849	1056	*	35.6916	35.6916	3	overlapTSS	6	Promoter (<=1kb)	22	46508629	46508702	74	1	ENSG00000198986	0	NA	NA	NA	0
chr21	45198387	45199334	948	*	35.6921	35.6921	0	not	6	Distal Intergenic	21	45192393	45196326	3934	2	ENSG00000160213	-2061	1476	CSTB	cystatin B	2061
chr1	211816648	211817807	1160	*	35.6939	35.6939	0	not	6	Promoter (<=1kb)	1	211809248	211816209	6962	2	ENSG00000228792	-439	NA	NA	NA	439
chr17	61698838	61700019	1182	*	35.6956	35.6956	5	overlapTSS	6	Promoter (<=1kb)	17	61699775	61773663	73889	1	ENSG00000198909	0	4215	MAP3K3	mitogen-activated protein kinase kinase kinase 3	0
chr11	76365487	76367072	1586	*	34.9105	35.6963	5	overlapTSS	6	Promoter (<=1kb)	11	76365213	76367756	2544	2	ENSG00000254810	684	NA	NA	NA	684
chr1	201450640	201451683	1044	*	35.652	35.6969	6	overlapTSS	6	Downstream (<1kb)	1	201434620	201438365	3746	2	ENSG00000174307	-12275	23612	PHLDA3	pleckstrin homology like domain family A member 3	12275
chr19	37340816	37342151	1336	*	35.6969	35.6969	6	overlapTSS	6	Promoter (<=1kb)	19	37308330	37341689	33360	2	ENSG00000197863	0	388536	ZNF790	zinc finger protein 790	0
chr5	175874611	175876138	1528	*	35.6977	35.6977	1	overlapTSS	6	Promoter (<=1kb)	5	175874629	175937075	62447	1	ENSG00000113194	0	23197	FAF2	Fas associated factor family member 2	0
chr2	71680695	71682048	1354	*	35.6981	35.6981	5	overlapTSS	6	Promoter (<=1kb)	2	71680852	71913898	233047	1	ENSG00000135636	0	8291	DYSF	dysferlin	0
chr6	10838141	10839292	1152	*	35.6985	35.6985	0	not	6	Promoter (<=1kb)	6	10762956	10838764	75809	2	ENSG00000111837	0	4117	MAK	male germ cell associated kinase	0
chr15	40588084	40589659	1576	*	35.1994	35.6992	0	not	6	Exon (ENST00000260402/ENSG00000137841, exon 14 of 32)	15	40592871	40594021	1151	1	ENSG00000259307	-3212	NA	NA	NA	3212
chr4	13545998	13547103	1106	*	35.7009	35.7009	1	overlapTSS	6	Promoter (<=1kb)	4	13542454	13546674	4221	2	ENSG00000109705	0	579	NKX3-2	NK3 homeobox 2	0
chr3	52002843	52004324	1482	*	35.3278	35.7028	6	overlapTSS	6	Promoter (<=1kb)	3	51991470	52002426	10957	2	ENSG00000090097	-417	57060	PCBP4	poly(rC) binding protein 4	417
chr9	96927843	96928836	994	*	35.7029	35.7029	2	overlapTSS	6	Promoter (<=1kb)	9	96928571	96962909	34339	1	ENSG00000269946	0	NA	NA	NA	0
chr14	106068400	106069975	1576	*	35.2311	35.7068	1	overlapTSS	6	Promoter (<=1kb)	14	106064224	106068065	3842	2	ENSG00000211891	-335	NA	NA	NA	335
chr1	204014304	204015259	956	*	35.707	35.707	0	not	6	Distal Intergenic	1	204001575	204010393	8819	2	ENSG00000176754	-3911	284573	LINC00303	long intergenic non-protein coding RNA 303	3911
chr7	2310257	2311376	1120	*	35.7076	35.7076	0	not	6	Intron (ENST00000222990/ENSG00000106266, intron 4 of 10)	7	2327550	2328063	514	1	ENSG00000271098	-16174	NA	NA	NA	16174
chr1	11707376	11708215	840	*	35.7099	35.7099	1	overlapTSS	6	Downstream (<1kb)	1	11714432	11723384	8953	1	ENSG00000132879	-6217	93611	FBXO44	F-box protein 44	6217
chr1	9895457	9896500	1044	*	35.7109	35.7109	0	not	6	Distal Intergenic	1	9789084	9884584	95501	2	ENSG00000171603	-10873	22883	CLSTN1	calsyntenin 1	10873
chr2	220082694	220084047	1354	*	35.7112	35.7112	4	overlapTSS	6	Promoter (<=1kb)	2	220074490	220083712	9223	2	ENSG00000115657	0	10058	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)	0
chr1	41303327	41304460	1134	*	35.2767	35.7127	0	not	6	3' UTR	1	41326729	41328018	1290	2	ENSG00000179862	23558	163732	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4	23558
chr1	201365817	201366732	916	*	35.7145	35.7145	0	not	6	Intron (ENST00000391967/ENSG00000159166, intron 1 of 9)	1	201342372	201368736	26365	2	ENSG00000159166	2004	3898	LAD1	ladinin 1	2004
chr11	60516007	60517034	1028	*	35.7145	35.7145	0	not	6	Distal Intergenic	11	60524426	60544205	19780	1	ENSG00000166961	-7392	219995	MS4A15	membrane spanning 4-domains A15	7392
chr17	48028976	48030431	1456	*	35.7152	35.7152	0	not	6	Distal Intergenic	17	48016486	48017183	698	1	ENSG00000249176	12490	NA	NA	NA	12490
chr9	134715336	134716195	860	*	35.717	35.717	0	not	6	Distal Intergenic	9	134691579	134696375	4797	1	ENSG00000236687	23757	NA	NA	NA	23757
chr2	129374172	129375535	1364	*	35.7195	35.7195	0	not	6	Distal Intergenic	2	129338065	129339150	1086	2	ENSG00000237532	-35022	NA	NA	NA	35022
chr7	148875	149908	1034	*	35.7196	35.7196	2	overlapTSS	6	Promoter (<=1kb)	7	149597	155465	5869	1	ENSG00000240859	0	100507642	LOC100507642	uncharacterized LOC100507642	0
chr8	95907427	95908382	956	*	35.7218	35.7218	1	overlapTSS	6	Promoter (<=1kb)	8	95907995	96128683	220689	1	ENSG00000156170	0	137682	NDUFAF6	NADH:ubiquinone oxidoreductase complex assembly factor 6	0
chr17	38522862	38523909	1048	*	35.7228	35.7228	0	not	6	Promoter (<=1kb)	17	38524204	38524690	487	1	ENSG00000264655	-295	NA	NA	NA	295
chr1	10774414	10775659	1246	*	35.7233	35.7233	0	not	6	Intron (ENST00000377022/ENSG00000130940, intron 2 of 20)	1	10699298	10714390	15093	1	ENSG00000272078	75116	NA	NA	NA	75116
chr9	134194825	134196362	1538	*	35.6369	35.7239	0	not	6	Distal Intergenic	9	134165081	134184649	19569	1	ENSG00000160539	29744	84814	PLPP7	phospholipid phosphatase 7 (inactive)	29744
chr11	33714277	33715688	1412	*	35.7246	35.7246	0	not	6	Intron (ENST00000534431/ENSG00000255202, intron 1 of 3)	11	33686766	33718247	31482	2	ENSG00000255202	2559	NA	NA	NA	2559
chr9	99800884	99802141	1258	*	35.7258	35.7258	0	not	6	Promoter (<=1kb)	9	99794940	99801925	6986	2	ENSG00000136943	0	1515	CTSV	cathepsin V	0
chr19	45353352	45354795	1444	*	35.7267	35.7267	0	not	6	Intron (ENST00000252485/ENSG00000130202, intron 1 of 5)	19	45349432	45392485	43054	1	ENSG00000130202	3920	5819	NECTIN2	nectin cell adhesion molecule 2	3920
chr9	36190316	36191209	894	*	35.727	35.727	8	overlapTSS	6	Promoter (<=1kb)	9	36190853	36304778	113926	1	ENSG00000122705	0	1211	CLTA	clathrin light chain A	0
chr6	2798471	2799572	1102	*	35.7272	35.7272	0	not	6	Distal Intergenic	6	2765648	2787186	21539	1	ENSG00000124535	32823	56897	WRNIP1	WRN helicase interacting protein 1	32823
chr3	126811309	126812264	956	*	35.7273	35.7273	0	not	6	Distal Intergenic	3	126911974	126917025	5052	1	ENSG00000214324	-99710	285311	C3orf56	chromosome 3 open reading frame 56	99710
chr1	161055811	161056962	1152	*	35.6937	35.7301	1	overlapTSS	6	Promoter (1-2kb)	1	161054255	161057361	3107	1	ENSG00000228917	1556	NA	NA	NA	1556
chr8	143761146	143762381	1236	*	35.7307	35.7307	2	overlapTSS	6	Promoter (1-2kb)	8	143738874	143763386	24513	2	ENSG00000234616	1005	8629	JRK	Jrk helix-turn-helix protein	1005
chr2	241523519	241524878	1360	*	35.7315	35.7315	6	overlapTSS	6	Promoter (1-2kb)	2	241522117	241526116	4000	2	ENSG00000260942	1238	101752400	CAPN10-DT	CAPN10 divergent transcript	1238
chr5	107007972	107008809	838	*	35.7331	35.7331	0	not	6	Promoter (1-2kb)	5	106712590	107006596	294007	2	ENSG00000184349	-1376	1946	EFNA5	ephrin A5	1376
chr17	3826580	3828127	1548	*	35.3579	35.7367	6	overlapTSS	6	3' UTR	17	3799886	3819794	19909	2	ENSG00000108405	-6786	5023	P2RX1	purinergic receptor P2X 1	6786
chr17	56012619	56013924	1306	*	35.7368	35.7368	0	not	6	Intron (ENST00000577830/ENSG00000180891, intron 1 of 10)	17	55938604	56032684	94081	2	ENSG00000180891	18760	404093	CUEDC1	CUE domain containing 1	18760
chr21	15755094	15756281	1188	*	35.739	35.739	0	not	6	Promoter (<=1kb)	21	15743436	15755805	12370	2	ENSG00000155304	0	6782	HSPA13	heat shock protein family A (Hsp70) member 13	0
chr3	14642597	14643868	1272	*	35.74	35.74	1	overlapTSS	6	Distal Intergenic	3	14614359	14616299	1941	2	ENSG00000234123	-26298	NA	NA	NA	26298
chr15	74286541	74287796	1256	*	35.7408	35.7408	14	overlapTSS	6	Promoter (<=1kb)	15	74275547	74286963	11417	2	ENSG00000067221	0	9399	STOML1	stomatin like 1	0
chr12	113530389	113531748	1360	*	35.7413	35.7413	0	not	6	Exon (ENST00000257600/ENSG00000135144, exon 3 of 9)	12	113494514	113535833	41320	1	ENSG00000135144	35875	1840	DTX1	deltex E3 ubiquitin ligase 1	35875
chr17	7834646	7835927	1282	*	35.7418	35.7418	5	overlapTSS	6	Promoter (<=1kb)	17	7835419	7853236	17818	1	ENSG00000170037	0	116840	CNTROB	centrobin, centriole duplication and spindle assembly protein	0
chr9	140505233	140506262	1030	*	35.6593	35.7436	1	overlapTSS	6	Exon (ENST00000491911/ENSG00000197070, exon 1 of 5)	9	140500106	140509812	9707	1	ENSG00000197070	5127	92714	ARRDC1	arrestin domain containing 1	5127
chr6	168216009	168216986	978	*	35.7449	35.7449	0	not	6	Distal Intergenic	6	168224556	168227389	2834	2	ENSG00000198221	10403	653483	AFDN-DT	AFDN divergent transcript	10403
chr16	34441418	34442823	1406	*	35.7466	35.7466	3	overlapTSS	6	Promoter (<=1kb)	16	34442308	34518517	76210	1	ENSG00000260958	0	105371200	LOC105371200	uncharacterized LOC105371200	0
chr17	41446208	41447189	982	*	35.7474	35.7474	1	overlapTSS	6	Downstream (<1kb)	17	41447213	41466567	19355	2	ENSG00000188825	19378	100130581	LINC00910	long intergenic non-protein coding RNA 910	19378
chr9	95881426	95882909	1484	*	35.7479	35.7483	1	overlapTSS	6	Downstream (<1kb)	9	95883771	95896570	12800	2	ENSG00000131669	13661	4814	NINJ1	ninjurin 1	13661
chr11	9335687	9336852	1166	*	35.7492	35.7492	0	not	6	Promoter (<=1kb)	11	9302201	9336327	34127	2	ENSG00000166471	0	440026	TMEM41B	transmembrane protein 41B	0
chr1	154842254	154843497	1244	*	35.7494	35.7494	0	not	6	Promoter (<=1kb)	1	154669931	154842756	172826	2	ENSG00000143603	0	3782	KCNN3	potassium calcium-activated channel subfamily N member 3	0
chr2	85826482	85827695	1214	*	35.7499	35.7499	3	overlapTSS	6	3' UTR	2	85829979	85876403	46425	1	ENSG00000168883	-2284	10713	USP39	ubiquitin specific peptidase 39	2284
chr21	43098543	43099894	1352	*	35.7532	35.7532	1	overlapTSS	6	Promoter (<=1kb)	21	43099341	43117496	18156	1	ENSG00000227702	0	NA	NA	NA	0
chr9	138895974	138897501	1528	*	35.7432	35.754	2	overlapTSS	6	Downstream (<1kb)	9	138824815	138853226	28412	2	ENSG00000130560	-42748	10422	UBAC1	UBA domain containing 1	42748
chr7	155838596	155839593	998	*	35.7548	35.7548	0	not	6	Distal Intergenic	7	155755326	155759037	3712	1	ENSG00000204876	83270	389602	LOC389602	uncharacterized LOC389602	83270
chr9	137549781	137551054	1274	*	35.7553	35.7553	0	not	6	Intron (ENST00000371817/ENSG00000130635, intron 1 of 65)	9	137541231	137544689	3459	2	ENSG00000204011	-5092	414316	COL5A1-AS1	COL5A1 antisense RNA 1	5092
chr22	30118771	30119908	1138	*	35.7556	35.7556	0	not	6	Intron (ENST00000216144/ENSG00000100314, intron 1 of 4)	22	30116073	30127828	11756	1	ENSG00000100314	2698	164633	CABP7	calcium binding protein 7	2698
chr7	3198829	3199840	1012	*	35.7557	35.7557	0	not	6	Intron (ENST00000404626/ENSG00000217455, intron 2 of 3)	7	3179868	3214287	34420	2	ENSG00000217455	14447	NA	NA	NA	14447
chr1	201067899	201069142	1244	*	35.7565	35.7565	0	not	6	Intron (ENST00000367338/ENSG00000081248, intron 2 of 42)	1	201008642	201081694	73053	2	ENSG00000081248	12552	779	CACNA1S	calcium voltage-gated channel subunit alpha1 S	12552
chr2	220508207	220509314	1108	*	35.7563	35.7576	1	overlapTSS	6	Promoter (<=1kb)	2	220509812	220510353	542	1	ENSG00000267919	-498	NA	NA	NA	498
chr19	523782	524699	918	*	35.758	35.758	0	not	6	Distal Intergenic	19	531714	542097	10384	1	ENSG00000099804	-7015	997	CDC34	cell division cycle 34	7015
chr10	45937897	45939190	1294	*	35.7589	35.7589	1	overlapTSS	6	Exon (ENST00000542434/ENSG00000012779, exon 10 of 13)	10	45940018	45948569	8552	2	ENSG00000231964	9379	102724323	LOC102724323	uncharacterized LOC102724323	9379
chr6	166401459	166402406	948	*	35.759	35.759	1	overlapTSS	6	Promoter (<=1kb)	6	166322290	166401536	79247	2	ENSG00000223414	0	NA	NA	NA	0
chr10	43698462	43700033	1572	*	35.1098	35.7632	0	not	6	Exon (ENST00000374459/ENSG00000198915, exon 3 of 13)	10	43689983	43762367	72385	2	ENSG00000198915	62334	221002	RASGEF1A	RasGEF domain family member 1A	62334
chr19	6412160	6413203	1044	*	35.7632	35.7632	2	overlapTSS	6	Exon (ENST00000398173/ENSG00000214347, exon 4 of 4)	19	6416421	6416522	102	2	ENSG00000266722	3319	NA	NA	NA	3319
chr3	58419131	58419950	820	*	35.7648	35.7648	0	not	6	Promoter (<=1kb)	3	58413357	58419584	6228	2	ENSG00000168291	0	5162	PDHB	pyruvate dehydrogenase E1 beta subunit	0
chr14	103058410	103059183	774	*	35.767	35.767	1	overlapTSS	6	Promoter (<=1kb)	14	103058998	103196913	137916	1	ENSG00000089902	0	23186	RCOR1	REST corepressor 1	0
chr6	34012721	34013754	1034	*	35.7693	35.7693	0	not	6	Intron (ENST00000538487/ENSG00000124493, intron 6 of 10)	6	34036934	34036995	62	2	ENSG00000221779	23241	NA	NA	NA	23241
chr11	853046	854419	1374	*	35.7695	35.7695	0	not	6	Intron (ENST00000397397/ENSG00000214063, intron 3 of 8)	11	856880	859795	2916	2	ENSG00000250397	5376	NA	NA	NA	5376
chr1	155147431	155148912	1482	*	35.7696	35.7696	8	overlapTSS	6	Promoter (1-2kb)	1	155141884	155145951	4068	2	ENSG00000163463	-1480	200185	KRTCAP2	keratinocyte associated protein 2	1480
chr6	90538625	90540122	1498	*	35.4516	35.7701	1	overlapTSS	6	Promoter (<=1kb)	6	90539613	90584155	44543	1	ENSG00000118412	0	9994	CASP8AP2	caspase 8 associated protein 2	0
chr9	132112457	132113978	1522	*	35.7594	35.7703	0	not	6	Intron (ENST00000423122/ENSG00000233901, intron 1 of 2)	9	132094579	132121817	27239	1	ENSG00000233901	17878	100506119	LINC01503	long intergenic non-protein coding RNA 1503	17878
chr14	103049533	103050696	1164	*	35.7716	35.7716	1	overlapTSS	6	Promoter (<=1kb)	14	103049227	103049514	288	2	ENSG00000239224	-19	NA	NA	NA	19
chr15	77898089	77899212	1124	*	35.188	35.7719	0	not	6	Intron (ENST00000561123/ENSG00000259420, intron 3 of 3)	15	77934106	77943997	9892	1	ENSG00000259666	-34894	253044	LINGO1-AS1	LINGO1 antisense RNA 1	34894
chr10	73423747	73424952	1206	*	35.772	35.772	0	not	6	Intron (ENST00000299366/ENSG00000107736, intron 14 of 25)	10	73471458	73497581	26124	2	ENSG00000214688	72629	414152	C10orf105	chromosome 10 open reading frame 105	72629
chr5	131392288	131393835	1548	*	35.1376	35.772	0	not	6	Distal Intergenic	5	131396222	131398897	2676	1	ENSG00000164399	-2387	3562	IL3	interleukin 3	2387
chr17	18884175	18885728	1554	*	35.6214	35.7729	0	not	6	Intron (ENST00000317977/ENSG00000154025, intron 8 of 14)	17	18889461	18889647	187	2	ENSG00000263045	3919	NA	NA	NA	3919
chr1	100314994	100316321	1328	*	35.7738	35.7738	5	overlapTSS	6	Promoter (<=1kb)	1	100315640	100389579	73940	1	ENSG00000162688	0	178	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	0
chr15	74698812	74700387	1576	*	35.5179	35.7748	2	overlapTSS	6	Downstream (1-2kb)	15	74701630	74726808	25179	2	ENSG00000138623	26421	8482	SEMA7A	semaphorin 7A (John Milton Hagen blood group)	26421
chr10	134290536	134292013	1478	*	35.7754	35.7754	0	not	6	Distal Intergenic	10	134257831	134262912	5082	1	ENSG00000180066	32705	NA	NA	NA	32705
chr18	267336	268409	1074	*	35.7757	35.7757	1	overlapTSS	6	Promoter (<=1kb)	18	214520	268050	53531	2	ENSG00000079134	0	9984	THOC1	THO complex 1	0
chr10	134662102	134663559	1458	*	35.028	35.7767	0	not	6	Intron (ENST00000368586/ENSG00000171811, intron 41 of 57)	10	134598297	134599556	1260	2	ENSG00000148826	-62546	84504	NKX6-2	NK6 homeobox 2	62546
chr12	52627247	52628818	1572	*	35.5581	35.7781	1	overlapTSS	6	Promoter (<=1kb)	12	52626304	52645970	19667	1	ENSG00000135480	943	3855	KRT7	keratin 7	943
chr9	32930822	32932101	1280	*	35.7782	35.7782	0	not	6	Distal Intergenic	9	32926049	32926448	400	1	ENSG00000223807	4773	NA	NA	NA	4773
